symbol,token,date,vp,gp,pp,start_price,entry_price,exit_price,sl_price,tp_price,actual_growth,exit_reason,exit_ms,gross_ret,funding_ret,funding_events,net_ret,net_ret_usdt
STEEMUSDT,STEEM,2026-02-18,40,40,11,0.0519,0.06326,0.053036,0.07148379999999999,0.053036,0.21888246628131003,TP,1771460339999,0.16161871640847292,-0.041294529999999996,6,0.11952418640847293,119.52418640847293
STEEMUSDT,STEEM,2026-02-24,40,40,21,0.04588,0.06171,0.05691,0.0697323,0.047463,0.34503051438535315,TIME_EXIT,1772028000000,0.07778317938745744,-0.14569745,34,-0.06871427061254257,-68.71427061254256
STEEMUSDT,STEEM,2026-03-01,40,39,19,0.05623,0.06277,0.05933,0.0709301,0.056884000000000004,0.11630802062955725,TIME_EXIT,1772460000000,0.05480324996017214,-0.04157743,35,0.01242581996017214,12.425819960172142
STEEMUSDT,STEEM,2026-03-08,40,22,13,0.05637,0.05916,0.05959,0.06685079999999999,0.056649000000000005,0.049494411921234605,TIME_EXIT,1773064800000,-0.007268424611223797,-0.02216123,9,-0.030229654611223795,-30.229654611223797
STEEMUSDT,STEEM,2026-03-14,40,40,11,0.05884,0.06311,0.06159,0.0713143,0.059267,0.07256968048946288,TIME_EXIT,1773583200000,0.024084931072730163,-0.017784159999999997,9,0.005500771072730167,5.500771072730167
STEEMUSDT,STEEM,2026-03-29,40,40,10,0.0572,0.06009,0.057489,0.0679017,0.057489,0.050524475524475365,TP,1774780379999,0.04328507239141287,-0.01367355,2,0.028811522391412867,28.811522391412865
STEEMUSDT,STEEM,2026-05-23,40,40,10,0.05178,0.0542,0.052022,0.061245999999999995,0.052022,0.04673619157976039,TP,1779523379999,0.04018450184501844,-0.00800693,2,0.03137757184501844,31.377571845018437
STORJUSDT,STORJ,2026-02-16,40,40,22,0.1011,0.1137,0.1056,0.12848099999999998,0.10235999999999999,0.12462908011869445,TIME_EXIT,1771336800000,0.07124010554089706,-0.0149522,9,0.05548790554089707,55.48790554089707
SUPERUSDT,SUPER,2025-11-22,40,40,58,0.2027,0.2189,0.20432,0.247357,0.20432,0.0799210656142082,TP,1763786159999,0.06660575605299228,-0.00777524,1,0.05803051605299228,58.03051605299228
SUPERUSDT,SUPER,2025-12-21,40,40,15,0.2247,0.2374,0.22597,0.268262,0.22597,0.05651980418335545,TP,1766320979999,0.04814658803706822,-0.009153080000000001,9,0.03819350803706822,38.19350803706822
SUPERUSDT,SUPER,2026-01-25,40,40,8,0.1998,0.2074,0.20056000000000002,0.234362,0.20056000000000002,0.03803803803803807,TP,1769356019999,0.03297974927675981,-0.00775322,3,0.024426529276759812,24.426529276759812
SUPERUSDT,SUPER,2026-02-16,40,40,19,0.1252,0.1345,0.1307,0.151985,0.12613000000000002,0.07428115015974446,TIME_EXIT,1771336800000,0.0282527881040892,-0.01611648,9,0.011336308104089202,11.336308104089202
SUPERUSDT,SUPER,2026-03-26,40,40,17,0.1144,0.1296,0.11592,0.14644799999999997,0.11592,0.1328671328671327,TP,1774573799999,0.10555555555555554,-0.03530544,6,0.06945011555555555,69.45011555555556
SUPERUSDT,SUPER,2026-05-24,40,40,16,0.1139,0.1307,0.1235,0.147691,0.11558,0.14749780509218624,TIME_EXIT,1779717600000,0.05508798775822503,-0.034244210000000004,9,0.020043777758225023,20.043777758225023
TUSDT,T,2026-04-05,40,40,10,0.006112,0.006388,0.0061396,0.007218439999999999,0.0061396,0.045157068062827044,TP,1775392259999,0.03888541014401993,-0.00501324,3,0.033072170144019926,33.07217014401993
TAIKOUSDT,TAIKO,2025-07-18,40,40,10,0.4978,0.5275,0.50077,0.5960749999999999,0.50077,0.0596625150662915,TP,1752851999999,0.05067298578199037,0.00015000000000000001,3,0.05002298578199037,50.022985781990364
TAIKOUSDT,TAIKO,2025-07-21,40,40,11,0.5259,0.5449,0.5278,0.615737,0.5278,0.036128541547822746,TP,1753147019999,0.031381904936685634,0.00030000000000000003,6,0.030881904936685637,30.881904936685636
TAIKOUSDT,TAIKO,2025-08-04,40,40,8,0.4265,0.4445,0.4283,0.502285,0.4283,0.042203985932004695,TP,1754379299999,0.03644544431946005,-0.0004483199999999999,7,0.035197124319460045,35.197124319460045
TAIKOUSDT,TAIKO,2025-08-08,40,40,3,0.4442,0.4778,0.4916,0.539914,0.44755999999999996,0.07564160288158495,TIME_EXIT,1754748000000,-0.028882377563834195,-0.00043408,9,-0.030116457563834194,-30.116457563834192
TAIKOUSDT,TAIKO,2025-08-17,40,40,5,0.4468,0.4635,0.44847,0.523755,0.44847,0.03737690241718905,TP,1755480599999,0.03242718446601951,0.00030000000000000003,6,0.03192718446601951,31.92718446601951
TAIKOUSDT,TAIKO,2025-08-27,40,28,4,0.4041,0.4186,0.4206,0.473018,0.40555,0.03588220737441228,TIME_EXIT,1756389600000,-0.004777830864787258,0.00045000000000000004,9,-0.005127830864787258,-5.127830864787258
TAIKOUSDT,TAIKO,2026-01-09,40,40,21,0.18,0.1904,0.18104,0.21515199999999998,0.18104,0.05777777777777793,TP,1768011239999,0.04915966386554625,8.977e-05,6,0.04844943386554625,48.449433865546254
TAIKOUSDT,TAIKO,2026-01-26,40,40,53,0.1758,0.2551,0.18373,0.288263,0.18373,0.45108077360637067,TP,1769477039999,0.2797726381811054,-0.021504869999999995,6,0.2574677681811054,257.4677681811054
TAIKOUSDT,TAIKO,2026-02-18,40,40,6,0.126,0.1311,0.12651,0.14814299999999997,0.12651,0.04047619047619033,TP,1771495619999,0.035011441647597126,-0.00209671,8,0.03211473164759712,32.114731647597125
THETAUSDT,THETA,2026-04-04,40,40,10,0.146,0.1538,0.17379399999999998,0.17379399999999998,0.14678,0.05342465753424652,SL,1775286299999,-0.1299999999999999,0.0,0,-0.1307999999999999,-130.7999999999999
TOSHIUSDT,TOSHI,2025-10-02,34,40,9,0.0007591,0.0007883,0.0008024,0.000890779,0.00076202,0.03846660519035705,TIME_EXIT,1759500000000,-0.01788659139921345,0.0003277600000000001,9,-0.01835883139921345,-18.35883139921345
TOSHIUSDT,TOSHI,2025-12-07,40,40,8,0.0004047,0.00042,0.00040623000000000005,0.0004746,0.00040623000000000005,0.037805782060785775,TP,1765095299999,0.03278571428571422,-0.00404347,2,0.027942244285714214,27.942244285714214
TOSHIUSDT,TOSHI,2026-02-12,35,40,10,0.0001998,0.0002059,0.00023266699999999996,0.00023266699999999996,0.00020041000000000001,0.030530530530530564,SL,1770884339999,-0.12999999999999987,-0.0025280700000000003,2,-0.13332806999999985,-133.32806999999985
VANAUSDT,VANA,2025-10-27,40,40,14,2.736,3.292,2.7916000000000003,3.7199599999999995,2.7916000000000003,0.20321637426900563,TP,1761610379999,0.15200486026731455,-0.015910189999999998,6,0.13529467026731457,135.29467026731456
VANAUSDT,VANA,2026-01-14,40,40,7,2.402,2.485,2.4103000000000003,2.8080499999999997,2.4103000000000003,0.03455453788509555,TP,1768447679999,0.030060362173038046,-0.00099508,6,0.02826528217303805,28.26528217303805
VANAUSDT,VANA,2026-03-29,40,40,24,1.184,1.327,1.1983,1.49951,1.1983,0.12077702702702697,TP,1774829759999,0.09698568198944992,-0.01498058,6,0.08120510198944991,81.20510198944991
VTHOUSDT,VTHO,2025-12-21,40,40,46,0.000818,0.001059,0.0008975,0.00119667,0.0008421,0.29462102689486547,TIME_EXIT,1766412000000,0.15250236071765824,-0.03674896,9,0.11495340071765825,114.95340071765825
VTHOUSDT,VTHO,2026-02-12,40,40,54,0.000556,0.0006541,0.0006018,0.000739133,0.0005658099999999999,0.17643884892086348,TIME_EXIT,1770991200000,0.07995719308974167,-0.00962512,9,0.06953207308974167,69.53207308974167
VTHOUSDT,VTHO,2026-02-22,40,40,32,0.0005897,0.0006668,0.0005974099999999999,0.000753484,0.0005974099999999999,0.1307444463286418,TP,1771804919999,0.10406418716256766,-0.01705841,6,0.08620577716256766,86.20577716256767
VTHOUSDT,VTHO,2026-05-30,40,40,14,0.0004796,0.000567,0.00064071,0.00064071,0.00048834,0.18223519599666393,SL,1780124759999,-0.1299999999999999,-0.00390894,1,-0.1347089399999999,-134.7089399999999
WALUSDT,WAL,2025-09-02,40,40,21,0.3766,0.4068,0.4248,0.4596839999999999,0.37962,0.08019118428040373,TIME_EXIT,1756908000000,-0.04424778761061951,-0.00794302,9,-0.052990807610619514,-52.99080761061951
WALUSDT,WAL,2026-01-09,40,40,33,0.1406,0.1565,0.14219,0.17684499999999997,0.14219,0.11308677098150777,TP,1768007519999,0.09143769968051112,-0.011632130000000001,6,0.07900556968051112,79.00556968051112
WALUSDT,WAL,2026-03-18,40,40,25,0.08244,0.0877,0.082966,0.099101,0.082966,0.06380397865114018,TP,1773833879999,0.05397947548460664,-0.00151116,2,0.05166831548460664,51.66831548460664
WAXPUSDT,WAXP,2026-03-10,40,40,9,0.006165,0.006409,0.006529,0.007242169999999999,0.0061894,0.03957826439578249,TIME_EXIT,1773237600000,-0.01872366983928855,-0.00174603,9,-0.021269699839288548,-21.26969983928855
WAXPUSDT,WAXP,2026-03-20,40,40,16,0.006334,0.007224,0.00816312,0.00816312,0.006423,0.14051152510262077,SL,1774007999999,-0.12999999999999987,-0.027816,2,-0.15861599999999987,-158.61599999999987
YGGUSDT,YGG,2026-01-22,40,20,5,0.06335,0.06652,0.063667,0.07516759999999999,0.063667,0.05003946329913167,TP,1769089439999,0.04288935658448579,-0.00017551,3,0.04191384658448579,41.91384658448579
YGGUSDT,YGG,2026-02-21,40,40,27,0.04011,0.05054,0.04485,0.0571102,0.041153,0.26003490401396157,TIME_EXIT,1771768800000,0.11258409180846855,-0.04242821,9,0.06935588180846855,69.35588180846855
YGGUSDT,YGG,2026-03-15,40,40,12,0.03957,0.042,0.039813,0.047459999999999995,0.039813,0.06141015921152393,TP,1773620999999,0.0520714285714286,-0.00419791,6,0.0470735185714286,47.0735185714286
ZETAUSDT,ZETA,2026-04-05,40,40,14,0.04944,0.05443,0.049939,0.061505899999999995,0.049939,0.10093042071197411,TP,1775392199999,0.08250964541613084,-0.01605398,3,0.06565566541613085,65.65566541613086
ZETAUSDT,ZETA,2026-04-17,40,40,13,0.05367,0.06196,0.05559,0.07001479999999999,0.054499000000000006,0.15446245574809025,TIME_EXIT,1776520800000,0.10280826339573919,-0.03272157999999999,9,0.06928668339573921,69.2866833957392
ZILUSDT,ZIL,2026-01-12,40,40,17,0.00516,0.00581,0.00574,0.0065653,0.005225,0.12596899224806202,TIME_EXIT,1768312800000,0.012048192771084295,-0.009531989999999999,4,0.0017162027710842954,1.7162027710842953
ZILUSDT,ZIL,2026-03-18,40,22,6,0.00433,0.00451,0.0043479999999999994,0.0050963,0.0043479999999999994,0.04157043879907629,TP,1773835259999,0.03592017738359217,-0.00232979,3,0.03279038738359217,32.79038738359217
ZKUSDT,ZK,2026-02-01,40,40,197,0.02211,0.02671,0.0301823,0.0301823,0.02257,0.20805065581184978,SL,1769938619999,-0.1299999999999999,-0.010437410000000001,2,-0.1412374099999999,-141.2374099999999
ZKCUSDT,ZKC,2026-01-03,40,40,10,0.118,0.1235,0.11854999999999999,0.13955499999999998,0.11854999999999999,0.04661016949152552,TP,1767425459999,0.04008097165991911,-0.00082,1,0.03846097165991911,38.46097165991911
ZKPUSDT,ZKP,2026-02-01,40,40,49,0.0847,0.12047,0.088277,0.13613109999999998,0.088277,0.42231404958677676,TP,1769987399999,0.26722835560720515,-0.05099907,20,0.21542928560720512,215.42928560720512
ZORAUSDT,ZORA,2025-11-13,40,40,67,0.05509,0.06965,0.056546,0.0787045,0.056546,0.264294790343075,TP,1763084399999,0.188140703517588,-0.035063840000000006,6,0.15227686351758798,152.276863517588
ZORAUSDT,ZORA,2025-11-16,40,40,19,0.05197,0.05681,0.052454,0.0641953,0.052454,0.09313065229940354,TP,1763300699999,0.07667664143636682,-0.0143544,3,0.06152224143636682,61.522241436366826
ZORAUSDT,ZORA,2025-12-20,40,40,13,0.04227,0.04389,0.042432000000000004,0.04959569999999999,0.042432000000000004,0.03832505322924051,TP,1766210339999,0.033219412166780454,-0.00165394,1,0.030765472166780453,30.76547216678045
ZORAUSDT,ZORA,2026-02-01,40,40,41,0.02215,0.0393,0.02531,0.044409,0.023864999999999997,0.7742663656884876,TIME_EXIT,1770040800000,0.35597964376590335,-0.07336553999999999,9,0.2818141037659033,281.8141037659033
ZRXUSDT,ZRX,2025-12-30,40,40,49,0.1385,0.1613,0.1456,0.182269,0.14078000000000002,0.16462093862815874,TIME_EXIT,1767189600000,0.09733415995040293,-0.09731027000000002,30,-0.0007761100495970868,-0.7761100495970868
