vp,gp,pp,sl,tp,n_trades,expectancy_usdt,expectancy_pct,ci_low,ci_high,win_rate,avg_win,avg_loss,profit_factor,peak_concurrent,total_net,max_dd_pct,cagr_pct,calmar,sharpe,sortino,n_tp,n_sl,n_time,eligible
20,10,4,12,45,233,11.229139413784191,1.122913941378419,3.94200398521616,18.334641491477072,84.12017167381974,33.40273704053488,-106.23099936576,1.6656553143958257,6,2616.3894834117164,6.235943662752433,139.84136122416368,22.425052050973825,4.914135587766045,8.383749445086725,194,28,11,True
20,10,4,12,75,233,20.29395501168438,2.029395501168438,10.351032479725358,29.490420960528994,76.82403433476395,52.93998321585381,-87.92158292435872,1.9959404144365251,7,4728.49151772246,4.027508943670461,248.18120064270337,61.62151446807813,6.462477186290034,12.786899165944234,145,32,56,True
20,10,4,12,90,232,21.796404641833142,2.179640464183314,11.35048304208195,31.638699666555983,75.0,56.93808641123932,-83.62864066638535,2.042533011090505,7,5056.765876905289,3.95262444316673,272.2070141035365,68.86741151796653,6.188027009388438,14.059843453754532,116,32,84,True
20,10,4,12,95,231,21.880544871289278,2.188054487128928,10.969386843478548,31.83059419350219,74.45887445887446,57.60091558788417,-82.253417217767,2.0415116954312262,7,5054.405865267823,3.95262444316673,272.0309286233872,68.82286251446742,6.070174651153684,15.239041303875224,104,32,95,True
20,10,4,13,45,233,11.660205318670354,1.1660205318670354,3.2528035013700083,19.02647234515429,84.54935622317596,33.38455418682701,-107.22025932096467,1.7038542944879442,6,2716.8278392501925,5.910603076771525,146.65521132180262,24.81222464390356,4.82661810715631,7.7188223285784305,195,24,14,True
20,10,4,13,75,233,20.686700496901878,2.068670049690188,11.081717654748266,31.00496808499268,77.25321888412017,52.98425029286175,-89.00309126296186,2.021800679899203,7,4820.0012157781375,4.08023137695067,254.78423120163887,62.443574313192485,6.413487132075688,12.92616231921225,146,28,59,True
20,10,4,13,90,232,22.185181989478654,2.2185181989478653,12.711967451308423,32.681203342604,75.43103448275862,56.95326708132004,-84.55893890652561,2.0678656095032997,7,5146.962221559048,4.238453014595286,278.9734054457564,65.81962911588263,6.159390371246891,13.60504743481441,116,28,88,True
20,10,4,13,95,231,22.271005237755773,2.227100523775577,11.898262404762518,33.16386951761256,74.89177489177489,57.612440374517014,-83.14396508396314,2.0668247300032214,7,5144.602209921583,4.238453014595286,278.7954499841274,65.7776431693554,6.038371973948798,14.695298339847199,104,28,99,True
20,10,4,14,45,233,11.418092051435695,1.1418092051435693,3.4017196886349566,18.70285919356057,84.54935622317596,33.38455418682701,-108.78727018945567,1.6793113659528514,6,2660.415447984517,6.290480016354984,142.8143568502458,22.70325261012426,4.859199808933575,6.594192602859958,195,22,16,True
20,10,4,14,75,233,20.255977193390912,2.0255977193390913,9.899174188709914,29.82099287072155,77.25321888412017,52.98425029286175,-90.89664842745347,1.9796825685185324,7,4719.642686060082,4.381323552880657,247.54655282974326,56.500404464989806,6.37572348684387,11.93555536003389,146,26,61,True
20,10,4,14,90,232,21.752602120004283,2.1752602120004285,10.651248488282576,32.26939270831902,75.43103448275862,56.95326708132004,-86.31961486649146,2.0256870007047802,7,5046.603691840994,4.27917279745412,271.44913957951337,63.434956340396255,6.033543351663101,12.379334010523344,116,26,90,True
20,10,4,14,95,231,21.8365527281538,2.18365527281538,10.87155043898064,32.940046811158766,74.89177489177489,57.612440374517014,-84.87428456186062,2.024688680124436,7,5044.243680203528,4.133014883086369,271.273264420424,65.63568535176628,5.896853250456096,12.954565693780554,104,26,101,True
20,10,5,10,45,218,7.9983127086939,0.7998312708693901,-0.3625693053295741,15.896864055100833,80.73394495412845,33.427906809900925,-98.56379590588793,1.4211998056375466,6,1743.6321704952702,7.328892882090317,85.27295064412115,11.635174918779812,3.4451859768143445,6.574942017406734,176,37,5,True
20,10,5,10,75,218,15.975544245053532,1.597554424505353,6.817579966899632,25.455009023393586,72.93577981651376,52.54469590472085,-82.57522039710075,1.7148425622350931,6,3482.66864542167,7.393051133875908,202.3382325633723,27.36870459832647,5.11331404823037,8.917602532016044,129,41,48,True
20,10,5,10,90,217,16.71370533903455,1.671370533903455,6.231773870971257,26.33528204308732,70.96774193548387,55.853946381392355,-78.9624394311734,1.7290735939243451,6,3626.8740585704973,7.528967130728025,213.57198035827443,28.366703778878467,4.990591195202674,9.841734241626936,101,41,75,True
