V,G,sl,tp,n_trades,expectancy_usdt,expectancy_pct,ci_low,ci_high,win_rate,avg_win,avg_loss,profit_factor,peak_concurrent,total_net,max_dd_pct,cagr_pct,calmar,sharpe,sortino,n_tp,n_sl,n_time,eligible
1,2,10,90,1898,0.22278526124797535,0.022278526124797533,-1.0791996647995261,1.5375388302574513,64.22550052687039,16.844216728586726,-29.617457682324837,1.0210264092518453,91,422.8464258486572,2.1794340528873204,1.1269009585099132,0.5170612788292408,0.40637769277968805,0.5487666615276938,966,87,845,True
1,2,10,95,1898,0.21135969772098845,0.021135969772098844,-1.0416355040236962,1.555098373066514,63.277133825079034,17.446386268514296,-29.486297277204066,1.0195193508084026,92,401.16070627443605,2.112762162856332,1.0572729564424233,0.5004221369683427,0.3765733170693775,0.5208586010887647,917,89,892,True
1,2,11,45,1898,0.4881777994523865,0.04881777994523864,-0.5669773126295885,1.553115944356065,79.50474183350894,9.290938757790958,-33.65929337312577,1.070765183602427,56,926.5614633606295,2.727285512469504,4.0464663080392205,1.483697357514734,1.220558306415471,1.6880430237174613,1480,50,368,True
1,2,11,75,1898,0.32840481346139516,0.03284048134613952,-0.9224905671927845,1.567969580610547,67.91359325605902,14.881507782590473,-30.474468301821652,1.0335855366703306,85,623.312335949728,2.098266098470529,1.781787381472677,0.8491713147209785,0.6317292389293334,0.8196262347663014,1126,69,703,True
1,2,11,90,1898,0.22630578729898404,0.022630578729898404,-1.1016261784306836,1.7009052700292695,64.33087460484721,16.854837241718037,-29.763999834334196,1.021316304047985,91,429.52838429347173,2.293629718729486,1.1447680614476985,0.4991076162379958,0.40825053097560504,0.5409398171527808,968,76,854,True
1,2,11,95,1898,0.20575108432668904,0.020575108432668902,-1.1879282047684754,1.6062244022100067,63.38250790305585,17.458393085460497,-29.657455142096293,1.0189460925285518,92,390.5155580520558,2.225852168141278,1.029133071131727,0.46235463696185886,0.36196897762127983,0.4898105653781551,919,78,901,True
1,2,12,45,1898,0.32486420111552916,0.032486420111552915,-0.8145253338199846,1.3239847728441474,79.55742887249737,9.287894450425032,-34.55703187222815,1.04598645216295,56,616.5922537172744,2.9308735015481937,2.6822941051993787,0.9151859006478764,0.7933947009848198,1.0688890969695775,1480,47,371,True
1,2,12,75,1898,0.15329017571442408,0.015329017571442408,-1.1173850118150348,1.5019695105673467,67.96628029504743,14.873610516584776,-31.078968442250627,1.0153971505198989,85,290.9447535059769,2.2517452731709513,0.8293925318810347,0.36833319548310545,0.2918467031313755,0.37324147537781605,1126,62,710,True
1,2,12,90,1898,0.10441563655821678,0.010441563655821677,-1.3403700816823272,1.4823773494325112,64.43624868282403,16.83118883774884,-30.202019363524947,1.0097212473604693,91,198.18087818749547,2.4729332621321114,0.5272373521762796,0.21320322721596888,0.18549899557234983,0.24203990426679403,968,67,863,True
1,2,12,95,1898,0.07331931082512118,0.0073319310825121185,-1.329145828043849,1.5299707165419756,63.487881981032665,17.43338967488638,-30.112661625240996,1.0066685621571898,92,139.16005194608,2.3847121843235417,0.36602269855410263,0.1534871591465996,0.12683924157577323,0.1688028556769338,919,69,910,True
1,3,8,45,896,1.9592599023819874,0.19592599023819873,0.08924175092997136,3.6881457415326624,79.79910714285714,13.689918660875875,-44.38008270713806,1.218541227442285,19,1755.4968725342608,2.7265599790514914,23.814560471826795,8.734288134057973,3.2262037834812927,5.018326890509563,689,71,136,True
1,3,8,75,896,1.5764221629528434,0.15764221629528433,-0.7903417765658072,3.8036865723199864,68.19196428571429,21.25964677214832,-40.62164884132237,1.1220051418259713,26,1412.4742580057477,2.314753319548695,13.6410734596621,5.893100290410939,1.9509606800160768,3.3059359738402034,504,97,295,True
1,3,8,90,896,1.8738824559338012,0.18738824559338013,-0.41375858103281105,4.272023229035567,66.18303571428571,23.463747496547484,-40.37954978526724,1.1372291122647409,27,1678.998680516686,2.531438652836515,15.699546638193418,6.2018278106806335,2.1680717468544515,3.5972813067411025,420,103,373,True
1,3,8,95,896,2.0363369800677456,0.20363369800677456,-0.25856422651262007,4.364499692283732,65.625,24.14660156419651,-40.17416813508717,1.1474551850492933,27,1824.5579341407001,2.6539612359013645,17.124116182978423,6.45228571967539,2.325065589299122,3.915958785598122,397,104,395,True
1,3,9,45,896,1.913211318803804,0.1913211318803804,0.06850202700398449,3.7723171671948648,80.13392857142857,13.713533903172847,-45.68584270129154,1.2107993700840705,20,1714.2373416482085,3.2709648690662645,21.991608206940306,6.723278630998586,3.095745230942251,4.519443674976966,692,61,143,True
1,3,9,75,896,1.8279760864531247,0.18279760864531247,-0.5779141116463188,4.11790762815647,68.86160714285714,21.26972396128225,-41.1668570274163,1.1426023246493378,27,1637.8665734619997,2.4994917227165923,15.298843230171633,6.12078171378938,2.1832345434555447,3.35862324216976,508,81,307,True
1,3,9,90,896,2.0857823531019046,0.20857823531019046,-0.47603151076993216,4.208832538437812,66.85267857142857,23.49294117560526,-41.08892517107154,1.15314251259034,28,1868.8609883793065,2.4463390311674496,16.90381281422568,6.9098406226052775,2.319433308922522,3.4115223037010214,424,87,385,True
1,3,9,95,896,2.2461840470298857,0.22461840470298858,-0.17989732169912143,4.619200175732226,66.29464285714286,24.182888691275924,-40.900844292977226,1.1629349051612181,28,2012.5809061387777,2.39221156952272,18.26815131809787,7.636511565631556,2.469472117769696,3.6952778076627952,401,88,407,True
1,3,10,45,896,2.09510191977443,0.209510191977443,0.2673901156070951,3.958642735947376,80.46875,13.70170218548845,-45.72409117496733,1.234601094381462,20,1877.2113201178895,3.279916457424726,24.216585510584675,7.383293393270961,3.373190261948274,4.728374325397155,695,49,152,True
1,3,10,75,896,1.776910574074003,0.1776910574074003,-0.6180939593641336,4.075587475599665,69.08482142857143,21.25930607197447,-41.759561675746895,1.1376378502723574,27,1592.1118743703066,2.718546640125127,14.854064453280147,5.463972636716086,2.0623970747641027,2.920475964622153,509,68,319,True
1,3,10,90,896,2.170160557804056,0.2170160557804056,-0.7229688536960618,4.777853162309176,67.1875,23.49523077663296,-41.4954594140837,1.1593866593054387,28,1944.463859792434,2.6578373843213634,17.6203566262342,6.629584161234635,2.392505555894595,3.3922647997392565,426,72,398,True
1,3,10,95,896,2.3230841355439202,0.23230841355439202,-0.34226351941449107,4.871668887363242,66.62946428571429,24.18726407681547,-41.33215139936951,1.168427789475748,28,2081.4833854473527,2.6876518466086683,18.925538753384743,7.04166307003839,2.5312985030702744,3.632162333171976,403,73,420,True
1,3,11,45,896,1.8367955237001088,0.18367955237001088,-0.16688505011605187,3.7459934748363293,80.58035714285714,13.701765095648017,-47.39600925185386,1.1995619771948263,20,1645.7687892352974,3.7708200988638323,21.06387861520542,5.586020563948961,2.8670023425323077,3.871528152397504,696,46,154,True
1,3,11,75,896,1.497325323231787,0.14973253232317868,-0.9798608215947553,4.068315883126044,69.19642857142857,21.26283171626886,-42.90344990750366,1.113298166446571,27,1341.6034896156812,3.053856865282606,12.436728953779275,4.072466229561932,1.6828101615111601,2.2232201230542668,510,63,323,True
1,3,11,90,896,2.012601142365013,0.2012601142365013,-0.570979586461042,4.449061934654762,67.41071428571429,23.478327858292783,-42.38910754400612,1.1456896164656565,28,1803.2906235590517,2.9768135819832113,16.2844321735947,5.4704239029794035,2.160930188573106,2.8450439058290717,427,65,404,True
1,3,11,95,896,2.1561635002785757,0.21561635002785756,-0.4184325483375388,4.766854817749395,66.85267857142857,24.17060784602716,-42.243338732392814,1.153983793536518,28,1931.9224962496037,3.2169304017469917,17.50131530927954,5.440377354690436,2.2883565807500883,3.067937587366217,404,66,426,True
1,3,12,45,896,2.03562005884572,0.20356200588457202,-0.07797193646971802,3.904195990006432,80.80357142857143,13.704619491529938,-47.082726390359944,1.2252240071789113,20,1823.9155727257653,4.041592352570038,23.48637849912949,5.811169571368217,3.051904251571685,3.9225658653153896,698,39,159,True
1,3,12,75,896,1.9210911138920939,0.19210911138920939,-0.5893395237575817,4.48041191197302,69.53125,21.259711051231967,-42.21063130721684,1.1493727849601927,27,1721.297638047316,2.7181931206291865,16.112467672984,5.927639044739547,2.0681987883518795,2.6790768917113614,512,52,332,True
1,3,12,90,896,2.399017071553518,0.2399017071553518,-0.29103850546642945,4.793189531447064,67.74553571428571,23.44200473041339,-41.79853832266082,1.177943615494729,28,2149.519296111952,2.6834003662924015,19.576755699289407,7.295503103153482,2.4618896542876323,3.1855220093942735,428,54,414,True
1,3,12,95,896,2.5335328278679268,0.2533532827867927,-0.13060872123012068,5.061969637467896,67.1875,24.133686361610494,-41.69535297931923,1.1851823369335226,28,2270.0454137696624,3.0080898069946733,20.73551343633524,6.893249459547122,2.5705558582120984,3.3815358806255635,405,55,436,True
1,4,8,45,490,1.6798198413771084,0.16798198413771084,-1.337956704709033,4.575293096889774,76.32653061224491,18.236385862406678,-51.70083267470099,1.1372471262486568,6,823.1117222747831,12.827617582943759,36.444580239681265,2.8411028005808188,1.6358558085553851,2.399629948433143,358,60,72,True
1,4,8,75,490,1.932616082199069,0.1932616082199069,-1.8825658543864197,5.571832895496838,65.3061224489796,27.957027113849755,-47.054510565613995,1.1183835849471606,11,946.9818802775438,9.277975920362943,22.094134232110928,2.3813528318843313,1.443630491968963,2.0541679385791687,259,77,154,True
1,4,8,90,490,2.734891656569763,0.2734891656569763,-1.2917013892891782,6.776963788405251,64.28571428571429,30.44903918317527,-47.150573891320164,1.1624094047305968,12,1340.096911719184,7.208452116357167,29.16303528110127,4.045672331640454,2.0542030992321343,2.919172179232346,211,80,199,True
1,4,8,95,490,2.8187617105342295,0.28187617105342294,-1.2070197923367347,6.509615466566636,63.87755102040816,31.128187352183687,-47.24253900040522,1.1651763811417009,12,1381.1932381617726,7.741650743075958,30.126965526970228,3.8915428410297936,2.0398288293045206,2.878628940731818,195,81,214,True
1,4,9,45,490,2.103510797366326,0.2103510797366326,-0.9178525607801559,5.010658259681571,77.55102040816327,18.2497803299374,-53.67451122424284,1.1745741926153448,6,1030.7202907094997,10.128578578739951,46.69727277277409,4.6104468074910745,2.021978445804289,2.8619467932249227,364,51,75,True
1,4,9,75,490,2.5546242365176886,0.25546242365176886,-1.2402679985575495,6.153667395346637,66.73469387755102,27.89730270785819,-48.28620926120222,1.159042206219569,11,1251.7658758936675,7.47057889796112,29.759851739358222,3.983607180359251,1.8273312649293605,2.467195073107383,263,65,162,True
1,4,9,90,490,3.3542713876940544,0.33542713876940544,-0.5709048498391083,7.657300099262622,65.71428571428571,30.423418398672965,-48.528260383348865,1.2015998815980193,12,1643.5929799700866,6.062705874256686,36.38101307176107,6.000788068285027,2.41328638135357,3.3258554262212714,215,68,207,True
1,4,9,95,490,3.530419232811385,0.35304192328113854,-0.5573506229620567,7.320287214740348,65.3061224489796,31.117470980575753,-48.39814876298036,1.2102542043315385,12,1729.9054240775786,6.487258900213573,38.4758909316572,5.930993586580998,2.4683732107013516,3.37493308395685,199,68,223,True
1,4,10,45,490,1.5436646844134758,0.1543664684413476,-1.6253287135839325,4.840701739980704,77.55102040816327,18.2497803299374,-56.1683711819419,1.1224234272527227,6,756.3956953626032,11.560024862509637,33.24196742289038,2.8755965335937588,1.4089754985933318,1.8745058875554985,364,47,79,True
1,4,10,75,490,1.7089495521362668,0.1708949552136267,-2.1215566107827803,5.389673785474443,66.73469387755102,27.89730270785819,-50.828421502594225,1.101072054917684,11,837.3852805467707,9.169492720921276,19.40432870309785,2.1161834458764104,1.1638536538559323,1.4899967784724428,263,61,166,True
1,4,10,90,490,2.4910211468484054,0.24910211468484053,-1.6241536098159715,6.345313716398314,65.71428571428571,30.423418398672965,-51.04607358581535,1.142331776659771,12,1220.6003619557187,6.753255375517096,26.384035402537087,3.906861792638319,1.704556141500547,2.2211960900435574,215,63,212,True
1,4,10,95,490,2.667168991965735,0.2667168991965735,-1.6436955270524933,6.744076582420216,65.3061224489796,31.117470980575753,-50.88634063365312,1.1510763456927167,12,1306.9128060632102,7.0550229592979505,28.387753903884505,4.023764921483599,1.7766303171901612,2.3132256711938957,199,63,228,True
1,4,11,45,490,2.0629945363440423,0.20629945363440425,-1.4321474630458806,5.248513585431047,78.36734693877551,18.230748470824405,-56.506981981018775,1.1687664752763267,6,1010.8673228085806,10.5675291865282,45.69797698961746,4.3243766998888065,1.8763099385123359,2.4131120368349097,368,39,83,True
1,4,11,75,490,2.383366522584064,0.23833665225840642,-1.6329558958900867,6.389332760435741,67.55102040816327,27.87709246857843,-50.68847805681301,1.1449040550154705,11,1167.8495960661915,8.638637747061495,27.62192492654676,3.197486193461763,1.5680839863691425,1.905921590292472,266,51,173,True
1,4,11,90,490,3.044067904550399,0.30440679045503993,-1.3850309481353846,6.795327333445515,66.3265306122449,30.34994186946296,-50.740229299065255,1.1781615762596023,12,1491.5932732296956,6.924043079648085,32.73727563259949,4.728057762786676,2.011581557023626,2.496070983706961,216,53,221,True
1,4,11,95,490,3.224740618135681,0.3224740618135681,-1.1314506740104175,7.347891443919025,65.91836734693878,31.043957531072145,-50.58128969850192,1.1870615369069888,12,1580.1229028864836,7.268531318921584,34.85247227977519,4.794981372515593,2.079100665820811,2.5805009605720364,200,53,237,True
1,4,12,45,490,1.7549037765674245,0.17549037765674244,-1.8315554786726673,5.001402423816393,78.36734693877551,18.230748470824405,-57.931175115835224,1.140033255434612,7,859.902850518038,8.824574088076558,32.32209057177422,3.6627366090615805,1.5459546885972602,1.8565138309711051,368,36,86,True
1,4,12,75,490,2.3633369930680357,0.23633369930680356,-1.4848221016878644,6.621501275458385,67.75510204081633,27.828248212592186,-51.14521063276752,1.1433044493051552,11,1158.0351266033374,8.837924421904658,27.37324201930058,3.0972478053168713,1.5183313553232274,1.7152724455982304,266,45,179,True
1,4,12,90,490,2.983205721973145,0.2983205721973145,-1.1846555986169742,7.319318752049661,66.53061224489795,30.292613211830087,-51.30256770298638,1.173738606222151,12,1461.770803766841,6.659861981629052,32.02915279527569,4.809281766443022,1.9236230021658312,2.20617634813792,216,47,227,True
1,4,12,95,490,3.163878435558427,0.3163878435558427,-1.4257076240039899,7.2172712566334365,66.12244897959184,30.984132969189655,-51.135895473456735,1.182634119360234,12,1550.3004334236293,6.8971647710605986,34.137747906378316,4.949533473466496,1.9906023222262612,2.290889206625848,200,47,243,True
1,5,8,45,295,0.7339971573457811,0.07339971573457811,-3.507945885516268,5.345506720898215,73.89830508474576,22.73727578496652,-61.56099947669736,1.045679359583077,5,216.5291614170054,15.772586573318367,10.791118275357414,0.6841692214016543,0.5248796169075967,0.7395241704781584,211,52,32,True
1,5,8,75,295,0.8165322521903348,0.08165322521903347,-4.920926377753986,6.063921429231822,63.05084745762712,34.51310085350919,-56.68403435189505,1.0389859488881956,9,240.87701439614875,9.112390885196268,6.5926213267745615,0.7234787675191532,0.4941872217777532,0.7334026024926836,146,66,83,True
1,5,8,90,295,1.8511696025041806,0.18511696025041807,-4.287004136998196,7.535186695645388,61.694915254237294,37.50324776722787,-55.5707616008561,1.086964786257187,10,546.0950327387333,7.490628105109379,13.714969271368238,1.830950499600056,1.035158664585066,1.6514053660312151,113,67,115,True
1,5,8,95,295,2.229797577862489,0.2229797577862489,-3.641131082410336,8.155431280069456,61.35593220338983,38.37108040186292,-55.15241462515574,1.1046208087648128,10,657.7902854694343,7.361784203672481,16.648080630337205,2.2614192660024166,1.2371366027038724,1.9973066804218182,104,67,124,True
1,5,9,45,295,0.19857292325918008,0.019857292325918006,-4.313314800628847,5.131702753333109,74.57627118644068,22.767770322823154,-66.00440611546182,1.011833353924683,5,58.579012361458126,17.576539586579184,2.8555145091175405,0.1624617004417587,0.13292620979314285,0.16973386670985507,213,48,34,True
1,5,9,75,295,0.5827128066197825,0.05827128066197826,-5.303751852084371,6.503433532237806,64.40677966101694,34.31040800664913,-60.44835469819524,1.0270833757591353,9,171.90027795283584,10.273769293890904,4.679547582111954,0.4554849781272152,0.32750543737212634,0.4536851068828943,148,60,87,True
1,5,9,90,295,1.5719607643415652,0.1571960764341565,-4.6011563362130365,7.948782486662688,63.05084745762712,37.21368809317979,-59.24786752156587,1.0718066219521836,10,463.72842548076176,8.118675331784699,11.580030280423358,1.4263447923687032,0.8310646682721362,1.2310949347586126,114,61,120,True
1,5,9,95,295,1.9622614325658556,0.19622614325658555,-4.4206721489679675,7.731004114768684,62.71186440677966,38.07980480447904,-58.78087969292449,1.089526193123121,10,578.8671226069274,8.562846385629534,14.571024321644854,1.7016566297508797,1.028564190392206,1.5474714247621881,105,61,129,True
1,5,10,45,295,-0.15695472479559366,-0.015695472479559366,-5.602813601426665,4.9705926182906826,74.91525423728814,22.74713984475245,-68.55972364195935,0.9908736812788885,5,-46.30164381470013,17.27889827717106,-2.2237543461955833,-0.12869769301979256,-0.09892522577139791,-0.11820286678061583,214,43,38,True
1,5,10,75,295,0.03898915954816125,0.0038989159548161244,-6.372444586805127,5.88840419837706,64.7457627118644,34.31686122973312,-62.91364127704152,1.0017578739427022,9,11.501802066707569,10.222634269753616,0.30919501304504937,0.030246119041926905,0.02077777349745975,0.027295210617430916,149,54,92,True
1,5,10,90,295,0.9062283112457094,0.09062283112457094,-5.603459149299003,7.0341862491540175,63.389830508474574,37.065777332459795,-61.70336119770831,1.0401168721138294,10,267.33735181748426,8.528029539110712,6.584998505855966,0.7721594391361171,0.4540819523421083,0.6327717389913307,114,55,126,True
1,5,10,95,295,1.2965289794700001,0.129652897947,-5.637854075600954,7.59430063653422,63.05084745762712,37.92644228315679,-61.209561612142316,1.0573269026120358,10,382.47604894365,7.628671799288994,9.497178726553269,1.2449321423735156,0.6457897220145835,0.9040876995030745,105,55,135,True
1,5,11,45,295,-0.3576556742231181,-0.03576556742231181,-5.619610050611087,4.804593614306116,75.59322033898304,22.75858245204854,-71.95378209309229,0.979634221666973,5,-105.50842389581985,19.09814444176041,-5.024692322487345,-0.26309845638722085,-0.2321561586629017,-0.32297114992332393,216,39,40,True
1,5,11,75,295,0.6317247417349613,0.06317247417349613,-5.858675245455546,7.241664147440211,65.76271186440678,34.32469226266914,-64.08546039748515,1.0287918134699325,9,186.35879881181359,10.57727586161245,5.078873279280494,0.4801683671419577,0.34358126514489035,0.47556402350384575,151,47,97,True
1,5,11,90,295,1.5211491828297214,0.15211491828297216,-5.4445204509256095,7.803480479071967,64.40677966101694,37.11746750326814,-62.891236349392166,1.0679539009736625,10,448.7390089347678,8.826114009659374,11.194054835396749,1.2682880396906135,0.7724953358908846,1.1481725583746938,116,48,131,True
1,5,11,95,295,1.9301489023220095,0.19301489023220095,-4.6898283938589085,8.314778316185295,64.0677966101695,37.99393094837135,-62.37225493450183,1.0861222801501536,10,569.3939261849928,8.407789808602192,14.323183717219102,1.703561107410742,0.9775394760286827,1.4671932886645989,107,48,140,True
1,5,12,45,295,-0.3393074070680276,-0.033930740706802756,-5.731416395843915,5.018062487306292,75.59322033898304,22.75858245204854,-71.87860516516518,0.9806588087622284,5,-100.09568508506814,17.75392611291055,-4.770608882177852,-0.26870726237328957,-0.2164413564319372,-0.2740651919973534,216,33,46,True
1,5,12,75,295,0.6388121506286293,0.06388121506286293,-5.626715688356679,6.622544355073581,65.76271186440678,34.32469226266914,-64.0647595497264,1.0291242405773744,9,188.44958443544564,9.635539336791037,5.136691864967946,0.5330985309099096,0.34064351401287896,0.42958927950898446,151,40,104,True
1,5,12,90,295,1.4943247273166087,0.14943247273166085,-4.577063039700652,7.956909541705323,64.40677966101694,37.11746750326814,-62.966600295833786,1.0666756801356791,10,440.82579455839954,7.928533147781554,10.990606832973015,1.3862093565249514,0.742368984784928,0.9914989206776872,116,41,138,True
1,5,12,95,295,1.903324446808896,0.19033244468088958,-4.525078436976016,8.407592241513106,64.0677966101695,37.99393094837135,-62.44690790031662,1.084823861186317,10,561.4807118086243,7.161229065712919,14.116397003669956,1.9712254522422028,0.9440262724011851,1.274160273560541,107,41,147,True
2,2,8,45,1655,0.1923810703089249,0.01923810703089249,-0.8733514573493023,1.3010970402072797,79.63746223564955,9.605682181701928,-36.62284404783938,1.0257975442597254,52,318.39067136127073,2.44732629247914,1.486465110561963,0.6073832962649924,0.4371955512839919,0.6162785287105287,1290,87,278,True
2,2,8,75,1655,0.3452533821678238,0.03452533821678238,-0.9421011772775438,1.7348834350604105,68.21752265861028,15.33272112847082,-31.82366503147491,1.0341350073844997,83,571.3943474877484,1.7069592763560448,1.6722038939827932,0.9796390090527255,0.6418265686808047,0.8523514178017669,978,111,566,True
2,2,8,90,1655,0.42871272675368055,0.042871272675368055,-0.9910169606822047,1.690416487361835,64.7129909365559,17.439831703701714,-30.76804827377945,1.0394867671608452,89,709.5195627773413,1.6646301176724105,1.9379361612561707,1.1641842477089828,0.7547904518785099,1.0462128366421481,843,117,695,True
2,2,8,95,1655,0.41776624862043216,0.04177662486204321,-0.986917457177704,1.7374883756356838,63.86706948640484,17.964532354337557,-30.597169827872875,1.037787565018698,90,691.4031414668152,1.7651904296734064,1.8670890453380107,1.0577266984636085,0.7090343745661063,0.9701735443676238,800,119,736,True
2,2,9,45,1655,0.587475042271763,0.0587475042271763,-0.5441257780051924,1.6836279724704306,80.12084592145014,9.675420909577461,-36.0405377846199,1.0819974333702511,52,972.2711949597676,2.1163536654937145,4.579636469938442,2.163927770961702,1.3012850620615666,1.7430135655319703,1298,68,289,True
2,2,9,75,1655,0.7014984732020854,0.07014984732020853,-0.6686086585323777,2.0181849886170626,68.70090634441087,15.47678731023557,-31.72997528685018,1.070635859598918,83,1160.9799731494513,1.491792536891963,3.414713595004648,2.2890003204594027,1.224322337212374,1.5716063592704121,986,91,578,True
2,2,9,90,1655,0.7840810827661037,0.07840810827661038,-0.8277779142037263,2.3264716935134895,65.19637462235649,17.630303777477,-30.77333955541629,1.073208559539526,89,1297.6541919779015,1.4676210924436095,3.560884534794151,2.426296918958305,1.2928588977341589,1.7201166548980336,851,97,707,True
2,2,9,95,1655,0.75773650766549,0.07577365076654899,-0.72348682093482,2.2810298368273845,64.35045317220543,18.14842522937742,-30.633930422204347,1.0693843424485727,90,1254.0539201863858,1.6051324864676135,3.4014563135456033,2.1191124983278655,1.211462792158868,1.5905203294673707,807,99,749,True
2,2,10,45,1655,0.6029149967557027,0.060291499675570265,-0.5862261826799994,1.6568864799283463,80.18126888217523,9.675434468816553,-36.10206469661244,1.084265189304607,53,997.824319630688,1.8907886537291627,4.611738062470416,2.4390552869961337,1.315057337924366,1.70457566986595,1299,56,300,True
2,2,10,75,1655,0.7046083672616739,0.07046083672616739,-0.8219132282857788,2.046043705228558,68.76132930513596,15.477852544028348,-31.813673785853368,1.0708992151529648,84,1166.1268478180702,1.416306027355081,3.3887689545349486,2.3926813055109264,1.219119712882962,1.5595399078125183,987,75,593,True
2,2,10,90,1655,0.7530361760240509,0.07530361760240509,-0.6472568041826897,2.1985491931553565,65.25679758308158,17.632670929571653,-30.95132127411753,1.0700272062578966,90,1246.2748713198043,1.4669368047200035,3.380150865542153,2.3042239138497362,1.2262686257607451,1.6345836550389485,852,81,722,True
2,2,10,95,1655,0.7601088917181459,0.07601088917181459,-0.7266542924405072,2.286102132729219,64.41087613293051,18.15143117468832,-30.715527022791537,1.0695345334127633,91,1257.9802157935314,1.5270369781505608,3.374348800196403,2.209736141611433,1.215590686486524,1.634068567794479,808,82,765,True
2,2,11,45,1655,0.5965458946307287,0.05965458946307287,-0.510023371760144,1.7333724549192708,80.2416918429003,9.678500499578512,-36.28674375482082,1.0832043646846026,53,987.283455613856,2.070992574516107,4.562382488495209,2.202993165999749,1.2803869644814712,1.5764818023087048,1300,48,307,True
2,2,11,75,1655,0.6421042482089928,0.06421042482089928,-0.7651840509435093,2.1524677321882946,68.82175226586102,15.484847586162209,-32.12123811986991,1.0641152828941212,84,1062.682530785883,1.5758582713939318,3.0854810220681372,1.9579686054754548,1.0913466176957771,1.351587250295482,988,66,601,True
2,2,11,90,1655,0.6571937132293146,0.06571937132293146,-0.9390762320578617,2.2378105476703554,65.31722054380664,17.64253362680738,-31.330876751192093,1.0604793281177385,90,1087.6555953945158,1.659759478652693,2.9462817614349657,1.7751257331734625,1.0437202827028071,1.3343615289178845,853,72,730,True
2,2,11,95,1655,0.6591983606669944,0.06591983606669945,-0.7980714380579553,2.184628761585004,64.47129909365559,18.162451945543367,-31.10265805950833,1.059653960857148,91,1090.9732869038758,1.717732177532897,2.922594860332861,1.7014263914706744,1.028452268471048,1.3232234060398693,809,73,773,True
2,2,12,45,1655,0.42573942756379934,0.042573942756379934,-0.7331427904115034,1.5957352656902242,80.30211480362539,9.674749960929649,-37.27958265477736,1.0579766647856952,53,704.5987526180879,2.2346823479231412,3.2438555496710597,1.451595817493175,0.8817930884186768,1.0428347139273044,1300,45,310,True
2,2,12,75,1655,0.46380873413276086,0.04638087341327608,-1.0578816091657124,1.8101078238800459,68.8821752265861,15.475381960766665,-32.76569316560054,1.0454894129075198,84,767.6034549897192,1.7050327678246213,2.223208779788588,1.3039097087999578,0.7737133848006602,0.9300781388527669,988,59,608,True
2,2,12,90,1655,0.472905712472663,0.0472905712472663,-1.1676291653889825,1.9826001360287324,65.37764350453172,17.63056643735122,-31.926027802917563,1.0427831787142348,90,782.6589541422572,1.8123927649707505,2.1150331703539083,1.1669838962240846,0.7391570331399435,0.915216391920701,853,64,738,True
2,2,12,95,1655,0.4688656469194061,0.04688656469194061,-1.1503547746504519,1.974208839172097,64.53172205438067,18.149841067912,-31.70026850916252,1.041700894403464,91,775.9726456516171,1.8686271293213133,2.0736732487512066,1.1097308907766774,0.7185734946737901,0.8943819563193148,809,65,781,True
2,3,8,45,831,1.5843084317617127,0.1584308431761713,-0.2719753196538562,3.3192973619599595,79.30204572803851,13.974862659848506,-45.88880340724525,1.1668036605881202,20,1316.5603067939833,2.863872379003053,16.661041062859326,5.817661843108814,2.4082937855428863,3.1829738770341427,638,72,121,True
2,3,8,75,831,1.4445955206540406,0.14445955206540406,-1.054002644275536,3.840008556784132,67.50902527075813,21.832972265515878,-40.91792060478111,1.1086600669249749,26,1200.4588776635078,3.091980530375634,11.528138039927116,3.72839929833795,1.6624342986807077,2.4889830094551577,464,96,271,True
2,3,8,90,831,2.080609143846185,0.20806091438461852,-0.28798244094694253,4.447200998611017,65.58363417569194,24.354118214653536,-40.363665134440545,1.1497734724647133,27,1728.9861985361797,2.9802978700828717,16.187615794202024,5.431542919484053,2.2555345645609934,3.268522786647751,389,100,342,True
2,3,8,95,831,2.1508583566415376,0.2150858356641538,-0.44296324350828503,4.57621654486488,65.1022864019254,24.891652357457538,-40.27248493453589,1.1530405117722375,27,1787.3632943691177,2.8843105870471777,16.759124702979598,5.810443846873234,2.300152688180153,3.38973518212342,367,101,363,True
2,3,9,45,831,1.7163927185225434,0.17163927185225433,-0.4531168601727426,3.7840160630466744,79.78339350180505,14.083933795836709,-47.09122474730657,1.1802886637213117,21,1426.3223490922335,2.6737121989102723,17.215335044978787,6.4387390131201325,2.517657314323812,3.2181458817086512,642,61,128,True
2,3,9,75,831,1.8440546090137773,0.18440546090137772,-0.5876498601339648,4.399401358471532,68.23104693140795,22.00815815682017,-41.462940510706765,1.1399944363254266,27,1532.4093800904488,2.9887824191707857,14.27521497926747,4.776264370301006,1.9980895509453616,2.8115749488412876,468,80,283,True
2,3,9,90,831,2.48462724295585,0.248462724295585,-0.04868647299632397,4.972614047969984,66.30565583634176,24.586437747517234,-41.0085784285203,1.17981649188833,28,2064.725238896311,2.8548593331708125,18.765455346843083,6.573162862634222,2.513453171398019,3.4663360498340765,393,84,354,True
2,3,9,95,831,2.530324503465348,0.2530324503465348,0.042040142000394014,5.087294367559937,65.82430806257521,25.10076421376746,-40.9416139526447,1.180839770000188,28,2102.699662379704,2.7543649097529355,19.128390144068398,6.944755241521066,2.555836798156895,3.5221764359050525,370,85,376,True
